sku,name,ratingValue,reviewCount,price,url
1007460,Polar Bear Pillow Arrangement,,,39.99-54.95,https://www.crateandbarrel.com/polar-bear-pillow-arrangement/f1007460
592561,Tate Walnut 2-Drawer Midcentury Charging Nightstand,4.8,54,599.00,https://www.crateandbarrel.com/tate-walnut-2-drawer-midcentury-charging-nightstand/s592561
194575,Joyce Chen Non-Stick Wok,3.3,105,34.95,https://www.crateandbarrel.com/joyce-chen-non-stick-wok/s194575
386351,Dash ® Graphite Multi Mini Waffle Maker,4.8,40,49.95,https://www.crateandbarrel.com/dash-graphite-multi-mini-waffle-maker/s386351
553232,Fusion Teaspoon,4.1,14,4.95,https://www.crateandbarrel.com/fusion-teaspoon/s553232
249330,All-Clad 7-Quart Electric Nonstick Skillet,4.9,17,199.95,https://www.crateandbarrel.com/all-clad-7-quart-electric-nonstick-skillet/s249330
502863,Vineyard Champagne Glass,4.9,13,16.95,https://www.crateandbarrel.com/vineyard-9-oz.-champagne-glass/s502863
190004,Stainless-Steel Espresso Cup,4.8,112,8.95,https://www.crateandbarrel.com/stainless-steel-4oz.-espresso-cup/s190004
646943,Haden Dorchester Pebble Grey Toaster,4.5,58,119.95,https://www.crateandbarrel.com/haden-dorchester-pebble-grey-toaster/s646943
531088,GrowlerWerks uKeg ™ Nitro Cold Brew Coffee Maker,,,199.95,https://www.crateandbarrel.com/growlerwerks-ukeg-nitro-cold-brew-coffee-maker/s531088
382218,Zojirushi Zutto 5-Cup Coffee Maker,4.7,100,69.95,https://www.crateandbarrel.com/zojirushi-zutto-5-cup-coffee-maker/s382218
130547,Set of 100 Chemex Half Moon Filters,4.9,64,9.95,https://www.crateandbarrel.com/set-of-100-chemex-half-moon-filters/s130547
118576,Wüsthof ® 15-Slot Natural Wood Knife Block,4.3,6,50.00,https://www.crateandbarrel.com/wusthof-15-slot-natural-wood-knife-block/s118576
677729,Avenue Bronze Table Lamp with USB Port,4.8,36,199.00,https://www.crateandbarrel.com/avenue-bronze-table-lamp-with-usb-port/s677729
545750,Smeg Red Two-Door Left-Hinge Refrigerator,,,3299.95,https://www.crateandbarrel.com/smeg-red-two-door-left-hinge-refrigerator/s545750
177596,"Biscuit/Cookie Cutters, Set of 6",4.8,41,9.95,https://www.crateandbarrel.com/biscuit-cookie-cutters-set-of-6/s177596
479992,KitchenAid ® Mixer Stainless Steel Pastry Beater Attachment,4.9,17,54.95,https://www.crateandbarrel.com/kitchenaid-mixer-stainless-steel-pastry-beater-attachment/s479992
215036,Madeira Edge-Grain Teak Jumbo Chop Block,4.7,20,129.99,https://www.crateandbarrel.com/madeira-edge-grain-teak-jumbo-chop-block/s215036
559184,Splash Waffle Yellow Dish Towels,4.5,20,3.97,https://www.crateandbarrel.com/splash-waffle-yellow-dish-towels/s559184
368891,Jenny Lind Kids Black Daybed,5,4,699.00,https://www.crateandbarrel.com/jenny-lind-kids-black-daybed/s368891
100844,Pyrex ® Deep Baking Dish,4.7,9,14.99,https://www.crateandbarrel.com/pyrex-deep-baking-dish/s100844
219840,Booze and Vinyl Book,5,4,25.00,https://www.crateandbarrel.com/booze-and-vinyl-book/s219840
129501,"Garner 20"" Periwinkle Outdoor Pillow",5,5,17.97,https://www.crateandbarrel.com/garner-20-periwinkle-outdoor-pillow/s129501
388019,USA Pan Pro Line Nonstick Loaf Pan,4.8,56,17.99,https://www.crateandbarrel.com/usa-pan-pro-line-nonstick-loaf-pan/s388019
1006434,"Penguin Portrait 23"" White Wool Pillow",,,59.95-77.95,https://www.crateandbarrel.com/penguin-portrait-23-white-wool-pillow/f1006434
297894,Atlas Nightstand,4.3,7,499.00,https://www.crateandbarrel.com/atlas-nightstand/s297894
533641,Joyce Chen 10-Piece Wok Set,4.6,29,89.95,https://www.crateandbarrel.com/joyce-chen-10-piece-wok-set/s533641
193187,Dash Mini Waffle Bowl Maker,4.8,34,15.99,https://www.crateandbarrel.com/dash-mini-waffle-bowl-maker/s193187
554832,Fusion Soup Spoon,4.9,17,4.95,https://www.crateandbarrel.com/fusion-soup-spoon/s554832
537865,Wolf Gourmet Precision Griddle,,,599.95,https://www.crateandbarrel.com/wolf-gourmet-precision-griddle/s537865
202103,Aspen Stemless Flute Glass 9 oz.,4.8,1841,2.95,https://www.crateandbarrel.com/aspen-stemless-flute-glass-9-oz/s202103
11097,Bodum ® Pavina Glass Tumblers,4.4,361,9.95-14.95,https://www.crateandbarrel.com/bodum-pavina-glass-tumblers/f11097
540096,Wolf Gourmet Countertop Oven with Red Knobs,5,20,699.95,https://www.crateandbarrel.com/wolf-gourmet-countertop-oven-with-red-knobs/s540096
570628,Ad Hoc ® Pour-Over Coffee Maker,4.8,12,39.95,https://www.crateandbarrel.com/ad-hoc-pour-over-coffee-maker/s570628
656114,Cuisinart ® Automatic Grind & Brew 12-Cup Coffee Maker,4.2,265,99.95,https://www.crateandbarrel.com/cuisinart-automatic-grind-and-brew-12-cup-coffee-maker/s656114
381955,Tea Storage Canister,4.9,41,16.95,https://www.crateandbarrel.com/tea-storage-canister/s381955
502095,Wüsthof ® 17-Slot Acacia Knife Block,4.5,49,50.00,https://www.crateandbarrel.com/wusthof-17-slot-acacia-knife-block/s502095
69999,Avenue Brass Table Lamp with USB Port,5,1,199.00-398.00,https://www.crateandbarrel.com/avenue-brass-table-lamp-with-usb-port/f69999
545801,Smeg Cream Mini Left-Hinge Refrigerator,,,1099.95,https://www.crateandbarrel.com/smeg-cream-mini-left-hinge-refrigerator/s545801
249299,Set of 12 Multicolor Silicone Baking Cups,4.4,46,12.95,https://www.crateandbarrel.com/set-of-12-multicolor-silicone-baking-cups/s249299
332588,KitchenAid ® Stand Mixer Flex Edge Beater Blade,4.9,18811,29.99,https://www.crateandbarrel.com/kitchenaid-stand-mixer-flex-edge-beater-blade/s332588
582512,"Pique Light Grey Dish Towels, Set of 2",4.0,22,4.97,https://www.crateandbarrel.com/pique-light-grey-dish-towels-set-of-2/s582512
372201,"Teakhaus End-Grain Cutting Board with Juice Canal 24""x18""",5,1,149.99,https://www.crateandbarrel.com/teakhaus-end-grain-cutting-board-with-juice-canal-24x18/s372201
81639,Abridged Charcoal Glaze Low Twin Bunk Bed,5,5,1798.00,https://www.crateandbarrel.com/abridged-charcoal-glaze-low-twin-bunk-bed/f81639
420814,"Emile Henry Sugar White 16.5"" Roasting Dish",4.9,11,90.00,https://www.crateandbarrel.com/emile-henry-sugar-white-16.5-roasting-dish/s420814
129835,"Sunbrella 20"" Tinsel Outdoor Pillow",4.4,11,19.97,https://www.crateandbarrel.com/sunbrella-20-tinsel-outdoor-pillow/s129835
387542,USA Pan Pro Line Non-Stick Round Cake Pan,4.5,24,15.99,https://www.crateandbarrel.com/usa-pan-pro-line-non-stick-round-cake-pan/s387542
1006412,"Skier 22""x15"" Beige Pillow",,,49.95-61.95,https://www.crateandbarrel.com/skier-22x15-beige-pillow/f1006412
663305,Mason Shadow 2-Drawer Grey Nightstand,4.9,67,299.00,https://www.crateandbarrel.com/mason-2-drawer-grey-nightstand/s663305
346009,Cuisinart ® GreenGourmet ™ Wok with Lid,4.7,39,79.95,https://www.crateandbarrel.com/cuisinart-greengourmet-wok-with-lid/s346009
552936,Fusion Salad Fork,4.3,12,4.95,https://www.crateandbarrel.com/fusion-salad-fork/s552936
516596,Ninja ® Foodi ™ 5-in-1 Air Frying Grill,4.7,937,239.95,https://www.crateandbarrel.com/ninja-foodi-5-in-1-air-frying-grill/s516596
578940,Verve Champagne Glass,4.9,406,14.95,https://www.crateandbarrel.com/verve-champagne-glass/s578940
682541,Breville ®  Toast Select™ Luxe Black Truffle 2-Slice Toaster,4.9,30,179.95,https://www.crateandbarrel.com/breville-toast-select-luxe-black-truffle-2-slice-toaster/s682541
423442,Bodum ® Glass Pour-Over Coffee Maker,4.6,14,49.95,https://www.crateandbarrel.com/bodum-glass-pour-over-coffee-maker/s423442
467264,Marin Matte Black Mug,4.7,254,7.95,https://www.crateandbarrel.com/marin-matte-black-mug/s467264
272653,Moccamaster KBGV Glass Brewer 10-Cup Stone Grey Coffee Maker,4.8,6,349.95,https://www.crateandbarrel.com/moccamaster-kbgv-glass-brewer-10-cup-stone-grey-coffee-maker/s272653
173972,Coffee Storage Canister 1.25-Quart,4.8,47,16.95,https://www.crateandbarrel.com/coffee-storage-canister-1.25-quart/s173972
664091,Wüsthof ® 17-Slot Walnut Knife Block,4,10,50.00,https://www.crateandbarrel.com/wusthof-17-slot-walnut-knife-block/s664091
130697,White Iridescent Touch Table Lamp,4.6,26,129.00,https://www.crateandbarrel.com/white-iridescent-touch-table-lamp/s130697
545820,Smeg Black Mini Right-Hinge Refrigerator,,,1099.95,https://www.crateandbarrel.com/smeg-black-mini-right-hinge-refrigerator/s545820
603102,OXO © Bent Icing Knife,4.8,13,10.99,https://www.crateandbarrel.com/oxo-bent-icing-knife/s603102
282856,KitchenAid ® Mixer Pasta Roller Attachment,3.6,58,59.99,https://www.crateandbarrel.com/kitchenaid-mixer-pasta-roller-attachment/s282856
582474,"Pique White Dish Towels, Set of 2",4.4,9,4.97,https://www.crateandbarrel.com/pique-white-dish-towels-set-of-2/s582474
72819,John Boos Maple Cutting Boards,4.9,40,85.95-138.95,https://www.crateandbarrel.com/john-boos-maple-cutting-boards/f72819
79460,Abridged White Glaze Rolling Twin Bed,4.6,5,399.00-1798.00,https://www.crateandbarrel.com/abridged-white-glaze-rolling-twin-bed/f79460
632338,Mikey Black-and-White Baker by Leanne Ford,5,3,49.95,https://www.crateandbarrel.com/mikey-black-and-white-baker-by-leanne-ford/s632338
129896,"Trixie 20"" Ocher Outdoor Pillow",4.8,10,17.97,https://www.crateandbarrel.com/trixie-20-ocher-outdoor-pillow/s129896
181216,USA Pan 24-Cup Mini Muffin Pan,4.9,9,27.99,https://www.crateandbarrel.com/usa-pan-24-cup-mini-muffin-pan/s181216
1006410,"Winter Landscape 22""x15"" Velvet Pillow",,,49.95-61.95,https://www.crateandbarrel.com/winter-landscape-22x15-velvet-pillow/f1006410
152397,Gia Charcoal Cherry Nightstand,,,499.00,https://www.crateandbarrel.com/gia-charcoal-cherry-nightstand/s152397
264100,de Buyer Choc Non-Stick Crepe Pan,5,1,29.95,https://www.crateandbarrel.com/de-buyer-choc-non-stick-crepe-pan/s264100
554769,Fusion Espresso Spoon,4.8,18,3.95,https://www.crateandbarrel.com/fusion-espresso-spoon/s554769
142675,"Aspen Champagne Glasses, Set of 8",4.8,1354,34.95,https://www.crateandbarrel.com/aspen-champagne-glasses-set-of-8/s142675
523921,Cuisinart ® PurePrecision ™ 8-Cup Pour-Over Coffee Maker with Glass Carafe,4.4,191,179.95,https://www.crateandbarrel.com/cuisinart-pureprecision-8-cup-pour-over-coffee-maker-with-glass-carafe/s523921
580795,Smeg Mint Green 2-Slice Toaster,4.7,26,179.95,https://www.crateandbarrel.com/smeg-mint-green-2-slice-toaster/s580795
217379,Verge Latte Mug,4.7,170,4.95,https://www.crateandbarrel.com/verge-latte-mug/s217379
684337,Keurig ® Supreme Plus Coffeemaker,5,5,189.95,https://www.crateandbarrel.com/keurig-supreme-plus-coffeemaker/s684337
228606,1-Liter Thermal Coffee Carafe,4.3,23,24.95,https://www.crateandbarrel.com/1-liter-thermal-coffee-carafe/s228606
664015,Wüsthof ® 17-Slot Bamboo Knife Block,4.7,10,50.00,https://www.crateandbarrel.com/wusthof-17-slot-bamboo-knife-block/s664015
123159,Folding Brass Table Lamp,5,2,190.00,https://www.crateandbarrel.com/folding-brass-table-lamp/s123159
545747,Smeg Red Two-Door Right-Hinge Refrigerator,,,3299.95,https://www.crateandbarrel.com/smeg-red-two-door-right-hinge-refrigerator/s545747
434543,Powdered Sugar Shaker,4.1,67,9.95,https://www.crateandbarrel.com/powdered-sugar-shaker/s434543
284166,KitchenAid ® Mixer Fruit and Vegetable Strainer Attachment,2.8,31,39.99,https://www.crateandbarrel.com/kitchenaid-mixer-fruit-and-vegetable-strainer-attachment/s284166
559308,Tomato Dish Towel,4.7,10,4.97,https://www.crateandbarrel.com/tomato-dish-towel/s559308
97653,Etienne Walnut Cutting Boards,1.4,19,39.95-69.95,https://www.crateandbarrel.com/etienne-walnut-cutting-boards/f97653
88889,Abridged White Glaze Rolling Full Bed,3,1,499.00-1399.00,https://www.crateandbarrel.com/abridged-white-glaze-rolling-full-bed/f88889
672141,Le Creuset ® White Rectangular Baker with Platter Lid,4.2,9,110.00,https://www.crateandbarrel.com/le-creuset-white-rectangular-baker-with-platter-lid/s672141
129962,"Spiro 20""x13"" Lemon Outdoor Pillow",4.8,6,14.97,https://www.crateandbarrel.com/spiro-20x13-lemon-outdoor-pillow/s129962
308902,"Red Ruffled 9""x13"" Baking Dish",5.0,27,29.95,https://www.crateandbarrel.com/red-ruffled-9x13-baking-dish/s308902
1007459,Winter Landscape Pillow Arrangement,,,29.95-139.95,https://www.crateandbarrel.com/winter-landscape-pillow-arrangement/f1007459
325124,Gia Cream Ash Nightstand,4.8,4,499.00,https://www.crateandbarrel.com/gia-cream-ash-nightstand/s325124
254305,All-Clad ® High-Heat Pizza Stone and Trivet,5,1,129.99,https://www.crateandbarrel.com/all-clad-high-heat-pizza-stone-and-trivet/s254305
553045,Fusion Dinner Spoon,3.5,6,5.95,https://www.crateandbarrel.com/fusion-dinner-spoon/s553045
215540,"Nattie Champagne Glasses, Set of 8",4.7,1634,27.95,https://www.crateandbarrel.com/set-of-8-nattie-champagne-glasses/s215540
555321,Bestseller Pour-Over Coffee Gift Set,,,429.95,https://www.crateandbarrel.com/bestseller-pour-over-coffee-gift-set/s555321
676792,Breville ® Smart Oven ®,4.4,232,269.95,https://www.crateandbarrel.com/breville-smart-oven/s676792
447108,Wren Grey Mug,4.7,34,5.95,https://www.crateandbarrel.com/wren-grey-mug/s447108
516610,Ninja ® Specialty Coffee Maker,4.3,409,179.95,https://www.crateandbarrel.com/ninja-specialty-coffee-maker/s516610
418780,Wüsthof ® 17-Slot Natural Knife Block,5,3,50.00,https://www.crateandbarrel.com/wusthof-17-slot-natural-knife-block/s418780
647448,Theorem Polished Nickel Desk Lamp,3,2,289.00,https://www.crateandbarrel.com/theorem-polished-nickel-desk-lamp/s647448
544738,Smeg Full-Size Cream Right-Hinge Refrigerator,,,2199.95,https://www.crateandbarrel.com/smeg-full-size-cream-right-hinge-refrigerator/s544738
611716,Tovolo Bench Scraper,4.9,72,11.95,https://www.crateandbarrel.com/tovolo-bench-scraper/s611716
284641,KitchenAid ® Mixer Food Processor Attachment,3.6,260,99.99,https://www.crateandbarrel.com/kitchenaid-mixer-food-processor-attachment/s284641
558884,Serged Linen Teal Apron with Pocket,4,13,24.99,https://www.crateandbarrel.com/serged-linen-teal-apron-with-pocket/s558884
78219,Epicurean White Non Slip Cutting Board,3.3,4,29.95-45.95,https://www.crateandbarrel.com/epicurean-white-non-slip-cutting-board/f78219
81640,Abridged Charcoal Glaze Rolling Twin Bed,4,2,399.00-1399.00,https://www.crateandbarrel.com/abridged-charcoal-glaze-rolling-twin-bed/f81640
664615,"Staub ® 9"" White Square Covered Baking Dish",4.8,13,99.99,https://www.crateandbarrel.com/staub-9-white-square-covered-baking-dish/s664615
46264,Ruffled Pie Dish,5,23,8.95-19.95,https://www.crateandbarrel.com/ruffled-pie-dish/f46264
1006428,"Ivory 23"" Faux Fur Pillow",,,54.95-72.95,https://www.crateandbarrel.com/ivory-23-faux-fur-pillow/f1006428
239126,Shinola Hotel Panel Charging Nightstand,,,999.00,https://www.crateandbarrel.com/shinola-hotel-panel-charging-nightstand/s239126
121638,Outset Cast Iron Beer Can Chicken and Garlic Roaster,4.8,13,44.95,https://www.crateandbarrel.com/outset-cast-iron-beer-can-chicken-and-garlic-roaster/s121638
291213,"Aspen Stemless Flute Glasses 9 oz., Set of 12",4.8,1841,29.95,https://www.crateandbarrel.com/aspen-stemless-flute-glasses-9-oz.-set-of-12/s291213
552260,Fusion Dinner Knife,4.1,10,6.95,https://www.crateandbarrel.com/fusion-dinner-knife/s552260
222964,Breville ® A Bit More ® 4-Slice Long Slot Toaster,3.7,166,99.95,https://www.crateandbarrel.com/breville-a-bit-more-4-slice-long-slot-toaster/s222964
446748,Logan Stacking Mug,4.8,113,4.95,https://www.crateandbarrel.com/logan-stacking-mug/s446748
365961,Haden Pebble Grey Dorchester Ultra Drip Coffee Maker,4.5,13,119.95,https://www.crateandbarrel.com/haden-pebble-grey-dorchester-ultra-drip-coffee-maker/s365961
664078,Wüsthof ® 17-Slot Black Knife Block,4.9,17,50.00,https://www.crateandbarrel.com/wusthof-17-slot-black-knife-block/s664078
646349,Theorem Aged Brass Desk Lamp,5,1,289.00,https://www.crateandbarrel.com/theorem-aged-brass-desk-lamp/s646349
663663,J.K. Adams Co. Patisserie Rolling Pin,4.8,16,42.95,https://www.crateandbarrel.com/j.k.-adams-co.-patisserie-rolling-pin/s663663
545785,Smeg White Mini Left-Hinge Refrigerator,,,1099.95,https://www.crateandbarrel.com/smeg-white-mini-left-hinge-refrigerator/s545785
284436,"KitchenAid ® Mixer 7-Blade Spiralizer Plus Attachment with Peel, Core and Slice",4.4,496,89.99,https://www.crateandbarrel.com/kitchenaid-mixer-7-blade-spiralizer-plus-attachment-with-peel-core-and-slice/s284436
239180,Thero Oil & Vinegar Cruet Set,2,4,22.99,https://www.crateandbarrel.com/thero-oil-and-vinegar-cruet-set/s239180
265311,"Epicurean Cut-and-Serve Natural Paddle Board 9""x7.5""",4.5,2,21.95,https://www.crateandbarrel.com/epicurean-cut-and-serve-natural-paddle-board-9x7.5/s265311
88890,Abridged Charcoal Glaze Rolling Full Bed,5,1,499.00-1399.00,https://www.crateandbarrel.com/abridged-charcoal-glaze-rolling-full-bed/f88890
632386,Coco Black-and-White Covered Round Dish by Leanne Ford,4.7,14,39.95,https://www.crateandbarrel.com/coco-black-and-white-covered-round-dish-by-leanne-ford/s632386
216075,Marin White Pie Dish,,,24.95,https://www.crateandbarrel.com/marin-white-pie-dish/s216075
1006429,"Grey 23"" Faux Fur Pilllow",,,54.95-72.95,https://www.crateandbarrel.com/grey-23-faux-fur-pilllow/f1006429
297956,Atlas Right One Panel Night Stand with Light,4.8,8,699.00,https://www.crateandbarrel.com/atlas-right-one-panel-night-stand-with-light/s297956
172545,Lodge ® Cast Iron Square Panini Press,4.6,18,29.95,https://www.crateandbarrel.com/lodge-cast-iron-square-panini-press/s172545
552278,Fusion Dinner Fork,4.2,6,5.95,https://www.crateandbarrel.com/fusion-dinner-fork/s552278
326482,Cuisinart ® Digital AirFryer Toaster Oven,4.4,566,299.95,https://www.crateandbarrel.com/cuisinart-digital-airfryer-toaster-oven/s326482
557733,Verge Mug,4.8,81,3.95,https://www.crateandbarrel.com/verge-mug/s557733
246528,Cuisinart ® Coffee Center ® Grind & Brew Plus Coffee Maker and Single-Serve Brewer,3.9,131,229.95,https://www.crateandbarrel.com/cuisinart-coffee-center-grind-and-brew-plus-coffee-maker-and-single-serve-brewer/s246528
603692,Shun ® 11-Slot Bamboo Knife Block,4.8,4,59.95,https://www.crateandbarrel.com/shun-11-slot-bamboo-knife-block/s603692
516013,Tovolo Better Batter Tool,4.7,20,12.00,https://www.crateandbarrel.com/tovolo-better-batter-tool/s516013
545705,Smeg Black Two-Door Left-Hinge Refrigerator,,,3299.95,https://www.crateandbarrel.com/smeg-black-two-door-left-hinge-refrigerator/s545705
237130,KitchenAid ® Mixer Metal Food Grinder Attachment,4.7,283,69.99,https://www.crateandbarrel.com/kitchenaid-mixer-metal-food-grinder-attachment/s237130
515786,Lekue White Ice Box,4.5,86,22.99,https://www.crateandbarrel.com/lekue-white-ice-box/s515786
1002871,Epicurean Gourmet Series Modern Natural Cutting Boards,,,14.95-79.95,https://www.crateandbarrel.com/epicurean-gourmet-series-modern-natural-cutting-boards/f1002871
81718,Abridged Charcoal Glaze Low Twin Loft Bed,5,1,1399.00,https://www.crateandbarrel.com/abridged-charcoal-glaze-low-twin-loft-bed/f81718
684787,Fern Oval Casserole Dish,4.5,4,34.95,https://www.crateandbarrel.com/fern-oval-casserole-dish/s684787
341780,"Crate & Barrel Slate Blue 9"" Pie Dish",,,12.95,https://www.crateandbarrel.com/crate-and-barrel-slate-blue-9-pie-dish/s341780
1004380,"Valona 18""x12"" White Cowhide Pillow",,,69.95-78.95,https://www.crateandbarrel.com/valona-18x12-white-cowhide-pillow/f1004380
297921,Atlas Left One Panel Night Stand with Light,4.7,9,699.00,https://www.crateandbarrel.com/atlas-left-one-panel-night-stand-with-light/s297921
187883,Cuisinart ® 6-Qt. 3-pc Pasta Pot with Strainer,4.4,70,64.95,https://www.crateandbarrel.com/cuisinart-6-qt.-3-pc-pasta-pot-with-strainer/s187883
554513,Fusion Coffee Spoon,4.9,11,3.95,https://www.crateandbarrel.com/fusion-coffee-spoon/s554513
381294,Dash ® Mini Toaster Oven,4.4,269,24.95,https://www.crateandbarrel.com/dash-mini-toaster-oven/s381294
292552,Moccamaster KBGT Thermal Brewer 10-Cup Polished Silver Coffee Maker,4.5,34,339.95,https://www.crateandbarrel.com/moccamaster-kbgt-thermal-brewer-10-cup-polished-silver-coffee-maker/s292552
535362,Wüsthof ® Aluminum Magnetic Knife Holder,3.7,21,65.00,https://www.crateandbarrel.com/wusthof-aluminum-magnetic-knife-holder/s535362
645343,"Copper Measuring Cups, Set of 4",4.5,80,24.95,https://www.crateandbarrel.com/copper-measuring-cups-set-of-four/s645343
544813,Smeg Full-Size Cream Left-Hinge Refrigerator,,,2199.95,https://www.crateandbarrel.com/smeg-full-size-cream-left-hinge-refrigerator/s544813
237154,KitchenAid ® Mixer Sifter and Scale Attachment,4.6,182,89.99,https://www.crateandbarrel.com/kitchenaid-mixer-sifter-and-scale-attachment/s237154
294787,Jumbo Grey Silicone Ice Cube Tray,4.9,42,5.99,https://www.crateandbarrel.com/jumbo-grey-silicone-ice-cube-tray/s294787
348320,"J.K. Adams Pour Spout Cutting Board 16"" x 12""",,,60.00,https://www.crateandbarrel.com/j.k.-adams-pour-spout-cutting-board-16-x-12/s348320
552731,Parke Kids White Twin Loft Bed,5,1,1499.00,https://www.crateandbarrel.com/uptown-white-twin-loft-bed/s552731
349717,Le Creuset ® Oyster 3-Qt. Oval Baking Dish,,,130.00,https://www.crateandbarrel.com/le-creuset-oyster-3-qt.-oval-baking-dish/s349717
326793,"Chicago Metallic Brownie Pan 9"" x 13""",5,1,21.95,https://www.crateandbarrel.com/chicago-metallic-brownie-pan-9-x-13/s326793
119382,"Pico 18"" Ivory Round Pom Pom Pillow",4.1,81,49.95,https://www.crateandbarrel.com/pico-18-ivory-round-pom-pom-pillow/s119382
280835,Emile Henry Linen Bread Pot,5,3,140.00,https://www.crateandbarrel.com/emile-henry-linen-bread-pot/s280835
305400,Pilsen Graphite Floating Nightstand,4.2,13,149.99,https://www.crateandbarrel.com/pilsen-graphite-floating-nightstand/s305400
555056,Fusion Appetizer Fork,4.9,12,3.95,https://www.crateandbarrel.com/fusion-appetizer-fork/s555056
328825,Haden Dorchester Stone Blue Toaster,4,2,119.99,https://www.crateandbarrel.com/haden-dorchester-stone-blue-toaster/s328825
614789,Cuisinart® Touchscreen 14-Cup Programmable Coffeemaker,4.4,166,129.95,https://www.crateandbarrel.com/cuisinart-touchscreen-14-cup-programmable-coffeemaker/s614789
603117,OXO © Cupcake Icing Knife,5.0,20,8.99,https://www.crateandbarrel.com/oxo-cupcake-icing-knife/s603117
162494,Smeg Matte White Refrigerator,5,1,2499.95,https://www.crateandbarrel.com/smeg-matte-white-refrigerator/s162494
228430,KitchenAid ® Contour Silver 7-Cup Food Processor,4.2,714,69.99,https://www.crateandbarrel.com/kitchenaid-contour-silver-7-cup-food-processor/s228430
449762,Guac-Lock ™ Guacamole Storage Container,4.3,32,14.99,https://www.crateandbarrel.com/guac-lock-guacamole-storage-container/s449762
272270,Domino Trundle Bed,,,399.00,https://www.crateandbarrel.com/domino-trundle-bed/s272270
515581,Emile Henry Modern Classics Rouge 9x13 Baking Dish,5,6,82.00,https://www.crateandbarrel.com/emile-henry-modern-classics-rouge-9x13-baking-dish/s515581
326918,Chicago Metallic 6-Cup Donut Pan,4.5,2,9.95,https://www.crateandbarrel.com/chicago-metallic-6-cup-donut-pan/s326918
1005661,"Bari 20"" White Swan Knitted Pillow",3,1,24.95-39.95,https://www.crateandbarrel.com/bari-20-white-swan-knitted-pillow/f1005661
520533,All-Clad ® FUSIONTEC ™ Rose Quartz 4.5-Qt. Universal Pan with Lid,4.5,16,299.95,https://www.crateandbarrel.com/all-clad-fusiontec-rose-quartz-4.5-qt.-universal-pan-with-lid/s520533
604861,Harbor Grey 2-Drawer Nightstand,5,2,499.00,https://www.crateandbarrel.com/harbor-grey-2-drawer-nightstand/s604861
554955,Fusion Steak Knife,4.5,2,6.95,https://www.crateandbarrel.com/fusion-steak-knife/s554955
401113,Breville ® Compact Smart Oven ®,4.4,216,189.95,https://www.crateandbarrel.com/breville-compact-smart-oven/s401113
196546,Keurig K-Cafe,4.3,897,219.95,https://www.crateandbarrel.com/keurig-k-cafe/s196546
606429,"Stainless Steel Measuring Spoons, Set of 4",4.7,78,12.95,https://www.crateandbarrel.com/stainless-steel-measuring-spoons-set-of-4/s606429
228387,KitchenAid ® Matte Black 7-Cup Food Processor,4.2,720,69.99,https://www.crateandbarrel.com/kitchenaid-matte-black-7-cup-food-processor/s228387
363702,"Taylor Turkey Lifters, Set of 2",5,1,9.99,https://www.crateandbarrel.com/taylor-turkey-lifters-set-of-2/s363702
272174,Domino Bed Guardrail,,,149.00,https://www.crateandbarrel.com/domino-bed-guardrail/s272174
293722,"Marin White Bakers, Set of 3",,,74.85,https://www.crateandbarrel.com/marin-white-bakers-set-of-3/s293722
326966,Chicago Metallic Gluten-Free Loaf Pan,,,19.95,https://www.crateandbarrel.com/chicago-metallic-gluten-free-loaf-pan/s326966
1004710,"Cream 20"" Washed Cotton Velvet Pillows",,,29.95-44.95,https://www.crateandbarrel.com/cream-20-washed-cotton-velvet-pillows/f1004710
163899,All-Clad ® Stainless Steel 12 qt. Multipot with Perforated Insert and Steamer Basket,4.7,67,179.99,https://www.crateandbarrel.com/all-clad-stainless-12-qt.-multi-cooker/s163899
586378,Rove Nightstand,,,699.00,https://www.crateandbarrel.com/rove-nightstand/s586378
420835,Aspen Four-Piece Dinner Fork Set,4.6,78,12.95,https://www.crateandbarrel.com/aspen-four-piece-dinner-fork-set/s420835
540778,Wolf Gourmet 2-Slice Toaster with Red Knob,4.9,7,329.95,https://www.crateandbarrel.com/wolf-gourmet-2-slice-toaster-with-red-knob/s540778
205049,Haden Heritage Putty 12-Cup Programmable Coffee Maker,4.4,22,69.95,https://www.crateandbarrel.com/haden-heritage-putty-12-cup-programmable-coffee-maker/s205049
198376,"Cookie Spatulas, Set of 3",4.5,33,19.95,https://www.crateandbarrel.com/cookie-spatulas-set-of-three/s198376
228413,KitchenAid ® Contour Silver 5-Cup Mini Food Processor,4.6,219,44.99,https://www.crateandbarrel.com/kitchenaid-contour-silver-5-cup-mini-food-processor/s228413
353512,Charcoal Bed Guardrail,,,139.00,https://www.crateandbarrel.com/charcoal-bed-guardrail/s353512
306719,"Small Ramekins, Set of Four",5,1,11.75,https://www.crateandbarrel.com/small-ramekins-set-of-four/s306719
327015,Chicago Metallic 6-Cup Popover Pan,5,2,17.95,https://www.crateandbarrel.com/chicago-metallic-6-cup-popover-pan/s327015
1004344,"Cordell 20"" White Corduroy Pillow",,,30.95-45.95,https://www.crateandbarrel.com/cordell-20-white-corduroy-pillow/f1004344
497401,Stovetop Popcorn Popper Black,4.4,154,34.95,https://www.crateandbarrel.com/stovetop-popcorn-popper-black/s497401
324941,Gia Walnut Nightstand,4.5,6,599.00,https://www.crateandbarrel.com/gia-walnut-nightstand/s324941
